TEST_RESULT,Sum
100이상 (5024.6/㎕),1
100이상 (992.9/㎕),1
50-99 (338.5/㎕),1
25-50 (209.0/㎕),1
25-50 (192.2/㎕),1
100이상 (820.8/㎕),1
25-50 (246.9/㎕),1
10-25 (131.0/㎕),1
25-50 (153.3/㎕),1
25-50 (254.2/㎕),1
100이상 (692.4/㎕),1
25-50 (252.5/㎕),1
25-50 (142.5/㎕),1
25-50 (252.6/㎕),1
10-25 (86.3/㎕),1
100이상 (6861.6/㎕),1
100이상 (626.6/㎕),1
100이상 (2427.4/㎕),1
100이상 (1809.8/㎕),1
50-99 (505.7/㎕),1
25-50 (266.2/㎕),1
25-50 (164.7/㎕),1
50-99 (388.4/㎕),1
5-10 (47.0/㎕),1
100이상 (662.9/㎕),1
50-99 (386.2/㎕),1
100이상 (736.6/㎕),1
100이상 (1272.5/㎕),1
100이상 (1360.5/㎕),1
100이상 (1049.3/㎕),1
25-50 (180.7/㎕),1
25-50 (161.8/㎕),1
25-50 (214.1/㎕),1
10-25 (134.7/㎕),1
25-50 (266.8/㎕),1
100이상 (2426.2/㎕),1
10-25 (81.8/㎕),1
5-10 (38.4/㎕),1
100이상 (1593.6/㎕),1
100이상 (763.7/㎕),1
25-50 (169.8/㎕),1
100이상 (1172.7/㎕),1
50-99 (412.6/㎕),1
100이상 (1867.3/㎕),1
100이상 (815.9/㎕),1
100이상 (2250.6/㎕),1
100이상 (15152.6/㎕),1
100이상 (1007.7/㎕),1
100이상 (11734.1/㎕),1
50-99 (491.3/㎕),1
50-99 (471.3/㎕),1
100이상 (3958.5/㎕),1
100이상 (1186.9/㎕),1
100이상 (4373.9/㎕),1
100이상 (8122.4/㎕),1
100이상 (15622.3/㎕),1
50-99 (459.7/㎕),1
100이상 (24551.2/㎕),1
100이상 (700.1/㎕),1
100이상 (1715.2/㎕),1
100이상 (40596.5/㎕),1
100이상 (5996.2/㎕),1
100이상 (1235.5/㎕),1
100이상 (626.1/㎕),1
25-50 (234.0/㎕),1
25-50 (241.0/㎕),1
100이상 (1598.2/㎕),1
100이상 (5257.7/㎕),1
100이상 (615.0/㎕),1
25-50 (171.8/㎕),1
50-99 (439.7/㎕),1
100이상 (830.9/㎕),1
10-25 (116.2/㎕),1
50-99 (353.0/㎕),1
50-99 (470.0/㎕),1
10-25 (118.9/㎕),1
10-25 (128.0/㎕),1
100이상 (1509.0/㎕),1
100이상 (4039.9/㎕),1
100이상 (652.9/㎕),1
100이상 (2636.9/㎕),1
100이상 (9843.4/㎕),1
100이상 (20986.3/㎕),1
100이상 (2132.3/㎕),1
10-25 (94.7/㎕),1
10-25 (133.6/㎕),1
50-99 (377.1/㎕),1
100이상 (3973.4/㎕),1
100이상 (3799.2/㎕),1
25-50 (170.9/㎕),1
100이상 (661.6/㎕),1
100이상 (3458.0/㎕),1
100이상 (706.1/㎕),1
100이상 (2964.3/㎕),1
50-99 (477.2/㎕),1
25-50 (181.4/㎕),1
100이상 (899.0/㎕),1
50-99 (347.7/㎕),1
10-25 (71.0/㎕),1
100이상 (3662.6/㎕),1
100이상 (10796.7/㎕),1
100이상 (3045.9/㎕),1
100이상 (5347.6/㎕),1
100이상 (1779.5/㎕),1
100이상 (2716.4/㎕),1
100이상 (4342.6/㎕),1
100이상 (7467.7/㎕),1
100이상 (4514.2/㎕),1
100이상 (4240.2/㎕),1
100이상 (8893.5/㎕),1
25-50 (258.9/㎕),1
100이상 (8164.4/㎕),1
100이상 (7437.1/㎕),1
100이상 (3603.3/㎕),1
50-99 (288.2/㎕),1
50-99 (293.9/㎕),1
100이상 (597.7/㎕),1
50-99 (324.1/㎕),1
100이상 (738.5/㎕),1
100이상 (681.5/㎕),1
50-99 (470.4/㎕),1
100이상 (1506.1/㎕),1
50-99 (398.4/㎕),1
10-25 (93.4/㎕),1
50-99 (468.2/㎕),1
50-99 (330.8/㎕),1
100이상 (1746.1/㎕),1
100이상 (1432.7/㎕),1
50-99 (548.4/㎕),1
100이상 (839.8/㎕),1
100이상 (762.8/㎕),1
50-99 (503.9/㎕),1
50-99 (406.4/㎕),1
100이상 (710.2/㎕),1
100이상 (1310.3/㎕),1
100이상 (1381.7/㎕),1
10-25 (124.0/㎕),1
100이상 (1465.5/㎕),1
25-50 (184.7/㎕),1
10-25 (119.0/㎕),1
25-50 (178.3/㎕),1
50-99 (370.3/㎕),1
25-50 (156.0/㎕),1
50-99 (289.8/㎕),1
10-25 (123.6/㎕),1
25-50 (228.4/㎕),1
10-25 (135.5/㎕),1
25-50 (143.8/㎕),1
10-25 (113.8/㎕),1
50-99 (407.4/㎕),1
10-25 (87.0/㎕),1
25-50 (185.0/㎕),1
50-99 (320.7/㎕),1
10-25 (73.8/㎕),1
100이상 (1012.1/㎕),1
100이상 (8677.4/㎕),1
100이상 (1504.2/㎕),1
10-25 (95.1/㎕),1
100이상 (733.1/㎕),1
100이상 (888.2/㎕),1
25-50 (264.0/㎕),1
100이상 (1917.9/㎕),1
100이상 (2836.7/㎕),1
100이상 (2890.5/㎕),1
100이상 (2210.1/㎕),1
10-25 (93.2/㎕),1
100이상 (1309.4/㎕),1
100이상 (17383.9/㎕),1
100이상 (40823.5/㎕),1
25-50 (275.8/㎕),1
100이상 (8518.2/㎕),1
100이상 (21420.6/㎕),1
100이상 (864.0/㎕),1
25-50 (171.5/㎕),1
10-25 (122.0/㎕),1
100이상 (9014.1/㎕),1
100이상 (4400.7/㎕),1
100이상 (2519.4/㎕),1
50-99 (326.0/㎕),1
100이상 (31348.7/㎕),1
100이상 (1042.0/㎕),1
100이상 (6780.9/㎕),1
100이상 (44075.2/㎕),1
100이상 (7707.1/㎕),1
25-50 (143.6/㎕),1
25-50 (151.9/㎕),1
100이상 (694.9/㎕),1
25-50 (226.9/㎕),1
100이상 (7108.8/㎕),1
100이상 (5832.8/㎕),1
100이상 (43573.1/㎕),1
100이상 (634.0/㎕),1
100이상 (1602.0/㎕),1
100이상 (13773.9/㎕),1
100이상 (598.4/㎕),1
100이상 (1489.3/㎕),1
100이상 (4121.5/㎕),1
25-50 (195.8/㎕),1
25-50 (276.6/㎕),1
25-50 (257.1/㎕),1
25-50 (194.2/㎕),1
25-50 (277.5/㎕),1
25-50 (257.4/㎕),1
100이상 (7685.5/㎕),1
100이상 (6465.7/㎕),1
100이상 (7276.8/㎕),1
100이상 (4798.4/㎕),1
100이상 (3541.3/㎕),1
100이상 (6500.6/㎕),1
100이상 (5276.9/㎕),1
100이상 (13428.4/㎕),1
100이상 (8599.7/㎕),1
100이상 (1714.0/㎕),1
100이상 (2928.7/㎕),1
100이상 (5799.2/㎕),1
100이상 (3585.6/㎕),1
100이상 (17681.8/㎕),1
100이상 (30112.8/㎕),1
100이상 (1229.5/㎕),1
100이상 (30497.7/㎕),1
100이상 (1068.5/㎕),1
100이상 (973.7/㎕),1
100이상 (950.6/㎕),1
25-50 (181.8/㎕),1
10-25 (68.8/㎕),1
10-25 (60.1/㎕),1
100이상 (820.2/㎕),1
10-25 (131.3/㎕),1
100이상 (652.7/㎕),1
100이상 (5104.5/㎕),1
25-50 (178.1/㎕),1
100이상 (11235.7/㎕),1
100이상 (1411.4/㎕),1
100이상 (1524.2/㎕),1
100이상 (29607.0/㎕),1
25-50 (164.5/㎕),1
50-99 (513.5/㎕),1
100이상 (596.3/㎕),1
100이상 (1583.5/㎕),1
10-25 (125.2/㎕),1
100이상 (7587.9/㎕),1
100이상 (2082.7/㎕),1
50-99 (518.4/㎕),1
100이상 (10471.1/㎕),1
100이상 (735.4/㎕),1
25-50 (157.3/㎕),1
100이상 (1642.1/㎕),1
10-25 (125.9/㎕),1
100이상 (605.1/㎕),1
25-50 (213.6/㎕),1
100이상 (1776.7/㎕),1
25-50 (175.7/㎕),1
100이상 (8247.1/㎕),1
100이상 (4382.9/㎕),1
100이상 (961.6/㎕),1
100이상 (4646.8/㎕),1
100이상 (1047.7/㎕),1
10-25 (64.2/㎕),1
100이상 (1686.1/㎕),1
100이상 (1784.2/㎕),1
100이상 (1300.3/㎕),1
100이상 (853.2/㎕),1
100이상 (13686.2/㎕),1
100이상 (2767.8/㎕),1
100이상 (1307.0/㎕),1
100이상 (12132.7/㎕),1
25-50 (224.1/㎕),1
100이상 (1222.9/㎕),1
100이상 (4343.9/㎕),1
100이상 (3372.3/㎕),1
100이상 (25035.5/㎕),1
100이상 (3981.8/㎕),1
100이상 (5185.6/㎕),1
100이상 (16000.5/㎕),1
100이상 (4223.5/㎕),1
100이상 (2357.0/㎕),1
100이상 (1516.9/㎕),1
100이상 (19342.9/㎕),1
100이상 (1152.4/㎕),1
100이상 (2075.8/㎕),1
25-50 (240.6/㎕),1
50-99 (337.0/㎕),1
100이상 (1590.0/㎕),1
50-99 (447.9/㎕),1
100이상 (745.6/㎕),1
50-99 (371.1/㎕),1
100이상 (570.6/㎕),1
100이상 (557.3/㎕),1
100이상 (2712.9/㎕),1
100이상 (823.1/㎕),1
100이상 (937.6/㎕),1
100이상 (1480.8/㎕),1
100이상 (881.7/㎕),1
50-99 (425.7/㎕),1
100이상 (891.6/㎕),1
100이상 (1798.6/㎕),1
100이상 (864.8/㎕),1
100이상 (1401.8/㎕),1
50-99 (408.4/㎕),1
25-50 (166.9/㎕),1
50-99 (478.1/㎕),1
50-99 (475.1/㎕),1
100이상 (623.2/㎕),1
100이상 (1191.6/㎕),1
100이상 (796.1/㎕),1
100이상 (1885.9/㎕),1
100이상 (1580.8/㎕),1
50-99 (481.4/㎕),1
50-99 (277.9/㎕),1
100이상 (652.1/㎕),1
10-25 (108.8/㎕),1
100이상 (2039.0/㎕),1
100이상 (1950.1/㎕),1
100이상 (628.9/㎕),1
100이상 (731.0/㎕),1
100이상 (1801.7/㎕),1
10-25 (133.7/㎕),1
100이상 (622.5/㎕),1
10-25 (127.7/㎕),1
50-99 (281.5/㎕),1
100이상 (1757.6/㎕),1
100이상 (1053.1/㎕),1
100이상 (937.0/㎕),1
100이상 (2217.8/㎕),1
100이상 (884.9/㎕),1
50-99 (502.0/㎕),1
25-50 (274.6/㎕),1
25-50 (264.8/㎕),1
100이상 (566.0/㎕),1
100이상 (1032.7/㎕),1
100이상 (2002.1/㎕),1
100이상 (1575.0/㎕),1
100이상 (666.1/㎕),1
100이상 (2245.4/㎕),1
100이상 (904.0/㎕),1
100이상 (1201.0/㎕),1
100이상 (3685.0/㎕),1
100이상 (846.9/㎕),1
100이상 (1788.3/㎕),1
10-25 (113.6/㎕),1
50-99 (402.5/㎕),1
100이상 (4747.1/㎕),1
100이상 (14797.8/㎕),1
50-99 (445.8/㎕),1
100이상 (1160.9/㎕),1
25-50 (250.7/㎕),1
100이상 (1072.2/㎕),1
100이상 (3838.2/㎕),1
100이상 (2050.1/㎕),1
100이상 (1745.7/㎕),1
50-99 (384.7/㎕),1
50-99 (512.2/㎕),1
50-99 (523.1/㎕),1
100이상 (1359.8/㎕),1
50-99 (318.4/㎕),1
50-99 (339.4/㎕),1
50-99 (324.9/㎕),1
100이상 (2296.2/㎕),1
100이상 (3267.3/㎕),1
100이상 (1238.5/㎕),1
100이상 (898.9/㎕),1
100이상 (1710.6/㎕),1
100이상 (4885.0/㎕),1
100이상 (2288.0/㎕),1
100이상 (1843.1/㎕),1
100이상 (1655.8/㎕),1
100이상 (1194.0/㎕),1
100이상 (665.6/㎕),1
100이상 (2207.8/㎕),1
100이상 (2467.6/㎕),1
100이상 (2394.7/㎕),1
100이상 (31148.5/㎕),1
100이상 (2797.5/㎕),1
25-50 (201.3/㎕),1
100이상 (1370.5/㎕),1
50-99 (346.3/㎕),1
100이상 (8615.7/㎕),1
50-99 (519.6/㎕),1
100이상 (5841.7/㎕),1
25-50 (149.5/㎕),1
10-25 (93.7/㎕),1
100이상 (678.9/㎕),1
50-99 (278.9/㎕),1
10-25 (116.8/㎕),1
25-50 (215.7/㎕),1
100이상 (10753.3/㎕),1
100이상 (14842.9/㎕),1
100이상 (4897.6/㎕),1
100이상 (11238.7/㎕),1
100이상 (1201.2/㎕),1
100이상 (32936.2/㎕),1
100이상 (4692.7/㎕),1
100이상 (1583.6/㎕),1
100이상 (5193.0/㎕),1
100이상 (838.0/㎕),1
100이상 (907.3/㎕),1
100이상 (8680.9/㎕),1
100이상 (2659.8/㎕),1
100이상 (6599.2/㎕),1
100이상 (7307.1/㎕),1
100이상 (4409.7/㎕),1
50-99 (417.2/㎕),1
100이상 (2689.2/㎕),1
100이상 (2798.1/㎕),1
100이상 (1603.2/㎕),1
100이상 (29878.4/㎕),1
50-99 (411.0/㎕),1
100이상 (777.7/㎕),1
100이상 (1865.2/㎕),1
100이상 (7604.2/㎕),1
100이상 (10536.7/㎕),1
100이상 (4076.5/㎕),1
100이상 (9905.8/㎕),1
100이상 (7667.9/㎕),1
100이상 (14434.4/㎕),1
100이상 (16420.3/㎕),1
100이상 (1495.7/㎕),1
100이상 (1461.4/㎕),1
100이상 (4703.1/㎕),1
100이상 (9283.7/㎕),1
100이상 (995.4/㎕),1
100이상 (9259.4/㎕),1
100이상 (896.6/㎕),1
100이상 (625.7/㎕),1
100이상 (714.8/㎕),1
100이상 (4939.1/㎕),1
100이상 (1046.9/㎕),1
100이상 (2162.4/㎕),1
100이상 (811.6/㎕),1
100이상 (981.3/㎕),1
100이상 (646.7/㎕),1
100이상 (649.5/㎕),1
100이상 (750.1/㎕),1
100이상 (1115.1/㎕),1
100이상 (1413.7/㎕),1
100이상 (1734.3/㎕),1
100이상 (1287.7/㎕),1
100이상 (1620.1/㎕),1
100이상 (7202.8/㎕),1
100이상 (1743.0/㎕),1
100이상 (5114.8/㎕),1
100이상 (1747.7/㎕),1
100이상 (10484.0/㎕),1
100이상 (7413.8/㎕),1
100이상 (2210.0/㎕),1
100이상 (6857.9/㎕),1
100이상 (1763.6/㎕),1
100이상 (1822.1/㎕),1
100이상 (14875.3/㎕),1
100이상 (4846.5/㎕),1
100이상 (30305.9/㎕),1
100이상 (12116.1/㎕),1
25-50 (210.1/㎕),1
100이상 (1327.6/㎕),1
100이상 (2102.4/㎕),1
100이상 (8212.9/㎕),1
25-50 (270.4/㎕),1
25-50 (155.9/㎕),1
25-50 (214.2/㎕),1
10-25 (83.0/㎕),1
25-50 (216.3/㎕),1
100이상 (640.5/㎕),1
100이상 (1817.6/㎕),1
100이상 (2037.5/㎕),1
100이상 (895.5/㎕),1
100이상 (1220.3/㎕),1
100이상 (7362.7/㎕),1
100이상 (3072.2/㎕),1
100이상 (17523.7/㎕),1
50-99 (488.2/㎕),1
100이상 (8867.7/㎕),1
100이상 (18823.2/㎕),1
100이상 (7980.9/㎕),1
100이상 (7646.0/㎕),1
100이상 (1676.8/㎕),1
100이상 (30704.5/㎕),1
100이상 (5497.8/㎕),1
100이상 (2526.2/㎕),1
100이상 (2179.6/㎕),1
100이상 (1532.6/㎕),1
100이상 (5917.4/㎕),1
100이상 (601.5/㎕),1
100이상 (1674.5/㎕),1
25-50 (273.8/㎕),1
50-99 (385.3/㎕),1
100이상 (4305.1/㎕),1
100이상 (3748.8/㎕),1
100이상 (4318.0/㎕),1
100이상 (6912.2/㎕),1
25-50 (185.1/㎕),1
100이상 (3335.8/㎕),1
100이상 (2195.2/㎕),1
100이상 (3937.3/㎕),1
100이상 (4441.7/㎕),1
50-99 (374.3/㎕),1
100이상 (14912.1/㎕),1
100이상 (2573.6/㎕),1
100이상 (669.4/㎕),1
100이상 (2724.6/㎕),1
50-99 (342.5/㎕),1
100이상 (1253.7/㎕),1
25-50 (179.9/㎕),1
50-99 (494.2/㎕),1
50-99 (284.0/㎕),1
25-50 (215.8/㎕),1
100이상 (2204.0/㎕),1
100이상 (1063.2/㎕),1
100이상 (1114.1/㎕),1
25-50 (171.3/㎕),1
100이상 (11509.3/㎕),1
100이상 (2619.9/㎕),1
50-99 (447.6/㎕),1
10-25 (132.9/㎕),1
100이상 (2069.3/㎕),1
100이상 (825.5/㎕),1
50-99 (396.8/㎕),1
10-25 (115.5/㎕),1
50-99 (530.8/㎕),1
50-99 (358.9/㎕),1
50-99 (359.1/㎕),1
100이상 (678.6/㎕),1
100이상 (931.5/㎕),1
50-99 (413.9/㎕),1
50-99 (470.3/㎕),1
100이상 (1185.7/㎕),1
100이상 (13613.4/㎕),1
50-99 (463.5/㎕),1
100이상 (3706.5/㎕),1
100이상 (18673.2/㎕),1
100이상 (11958.9/㎕),1
100이상 (1609.3/㎕),1
100이상 (31265.1/㎕),1
100이상 (14438.2/㎕),1
100이상 (20831.5/㎕),1
100이상 (29795.5/㎕),1
100이상 (1327.3/㎕),1
50-99 (423.0/㎕),1
100이상 (581.9/㎕),1
100이상 (1062.5/㎕),1
100이상 (4770.2/㎕),1
100이상 (1032.6/㎕),1
100이상 (1063.8/㎕),1
50-99 (459.6/㎕),1
25-50 (254.4/㎕),1
100이상 (930.2/㎕),1
100이상 (6058.5/㎕),1
100이상 (14400.3/㎕),1
100이상 (5428.5/㎕),1
100이상 (1277.6/㎕),1
100이상 (603.7/㎕),1
100이상 (1118.9/㎕),1
100이상 (2534.1/㎕),1
100이상 (637.1/㎕),1
100이상 (6001.1/㎕),1
100이상 (12766.8/㎕),1
100이상 (689.1/㎕),1
100이상 (691.2/㎕),1
100이상 (732.0/㎕),1
50-99 (424.7/㎕),1
100이상 (1225.9/㎕),1
100이상 (903.1/㎕),1
10-25 (136.0/㎕),1
100이상 (1152.8/㎕),1
100이상 (638.3/㎕),1
50-99 (553.4/㎕),1
100이상 (1202.5/㎕),1
100이상 (19100.5/㎕),1
100이상 (3256.8/㎕),1
10-25 (123.9/㎕),1
25-50 (153.7/㎕),1
25-50 (227.5/㎕),1
100이상 (630.6/㎕),1
50-99 (468.3/㎕),1
100이상 (21575.3/㎕),1
100이상 (24410.2/㎕),1
100이상 (5130.6/㎕),1
100이상 (1994.7/㎕),1
100이상 (4173.3/㎕),1
100이상 (10391.3/㎕),1
100이상 (29533.4/㎕),1
100이상 (1379.4/㎕),1
50-99 (395.0/㎕),1
25-50 (160.2/㎕),1
25-50 (146.7/㎕),1
25-50 (204.1/㎕),1
100이상 (2373.1/㎕),1
50-99 (300.0/㎕),1
50-99 (542.6/㎕),1
50-99 (493.6/㎕),1
50-99 (358.7/㎕),1
50-99 (347.8/㎕),1
25-50 (185.8/㎕),1
25-50 (228.8/㎕),1
100이상 (586.9/㎕),1
100이상 (565.5/㎕),1
100이상 (4541.3/㎕),1
100이상 (1859.6/㎕),1
100이상 (580.4/㎕),1
100이상 (577.5/㎕),1
100이상 (809.1/㎕),1
100이상 (632.3/㎕),1
50-99 (413.2/㎕),1
100이상 (1840.6/㎕),1
25-50 (273.7/㎕),1
100이상 (1146.0/㎕),1
50-99 (493.7/㎕),1
100이상 (2155.6/㎕),1
100이상 (19659.1/㎕),1
100이상 (639.6/㎕),1
100이상 (1446.9/㎕),1
100이상 (9767.0/㎕),1
50-99 (439.2/㎕),1
10-25 (107.3/㎕),1
10-25 (110.6/㎕),1
100이상 (1339.9/㎕),1
100이상 (1372.5/㎕),1
100이상 (798.8/㎕),1
25-50 (156.1/㎕),1
25-50 (230.0/㎕),1
100이상 (3790.2/㎕),1
100이상 (1536.3/㎕),1
50-99 (369.0/㎕),1
50-99 (466.1/㎕),1
25-50 (271.8/㎕),1
100이상 (1518.1/㎕),1
100이상 (9327.8/㎕),1
25-50 (261.6/㎕),1
25-50 (221.3/㎕),1
100이상 (2077.5/㎕),1
25-50 (227.6/㎕),1
100이상 (1837.9/㎕),1
100이상 (25077.8/㎕),1
100이상 (1266.8/㎕),1
100이상 (677.0/㎕),1
100이상 (755.0/㎕),1
25-50 (262.4/㎕),1
100이상 (1345.5/㎕),1
50-99 (430.4/㎕),1
100이상 (599.7/㎕),1
10-25 (128.9/㎕),1
100이상 (658.8/㎕),1
100이상 (1075.9/㎕),1
50-99 (287.4/㎕),1
100이상 (7251.0/㎕),1
100이상 (778.8/㎕),1
100이상 (2402.8/㎕),1
100이상 (1808.2/㎕),1
100이상 (1292.4/㎕),1
50-99 (446.1/㎕),1
100이상 (2189.0/㎕),1
100이상 (9544.4/㎕),1
100이상 (3067.6/㎕),1
100이상 (12053.7/㎕),1
100이상 (8638.3/㎕),1
100이상 (5123.0/㎕),1
50-99 (317.8/㎕),1
100이상 (4156.0/㎕),1
100이상 (9053.3/㎕),1
100이상 (12907.0/㎕),1
100이상 (10335.4/㎕),1
100이상 (734.3/㎕),1
25-50 (188.4/㎕),1
25-50 (214.8/㎕),1
50-99 (291.6/㎕),1
25-50 (158.5/㎕),1
50-99 (371.2/㎕),1
100이상 (2375.3/㎕),1
50-99 (387.4/㎕),1
100이상 (771.5/㎕),1
100이상 (935.4/㎕),1
100이상 (1968.3/㎕),1
100이상 (1052.5/㎕),1
100이상 (1007.8/㎕),1
100이상 (2105.2/㎕),1
100이상 (2302.0/㎕),1
100이상 (1167.6/㎕),1
50-99 (449.2/㎕),1
25-50 (200.9/㎕),1
100이상 (1170.0/㎕),1
100이상 (2197.6/㎕),1
100이상 (7156.4/㎕),1
50-99 (428.6/㎕),1
100이상 (2319.7/㎕),1
100이상 (616.9/㎕),1
25-50 (193.9/㎕),1
100이상 (591.1/㎕),1
100이상 (1949.1/㎕),1
25-50 (171.7/㎕),1
100이상 (1919.8/㎕),1
100이상 (859.1/㎕),1
100이상 (13681.4/㎕),1
100이상 (877.4/㎕),1
100이상 (13632.1/㎕),1
100이상 (2817.5/㎕),1
10-25 (127.9/㎕),1
100이상 (762.4/㎕),1
100이상 (8201.2/㎕),1
100이상 (994.9/㎕),1
50-99 (550.9/㎕),1
100이상 (3657.4/㎕),1
100이상 (620.0/㎕),1
50-99 (455.9/㎕),1
10-25 (61.8/㎕),1
10-25 (76.7/㎕),1
50-99 (441.5/㎕),1
50-99 (529.4/㎕),1
100이상 (1857.1/㎕),1
25-50 (159.9/㎕),1
10-25 (108.3/㎕),1
100이상 (1035.1/㎕),1
50-99 (416.0/㎕),1
100이상 (10140.2/㎕),1
100이상 (2034.9/㎕),1
10-25 (137.1/㎕),1
25-50 (242.1/㎕),1
25-50 (174.2/㎕),1
100이상 (758.3/㎕),1
50-99 (510.6/㎕),1
100이상 (580.6/㎕),1
100이상 (2667.3/㎕),1
50-99 (292.3/㎕),1
50-99 (343.6/㎕),1
25-50 (185.3/㎕),1
50-99 (310.7/㎕),1
100이상 (2966.0/㎕),1
50-99 (532.3/㎕),1
100이상 (797.2/㎕),1
25-50 (146.9/㎕),1
100이상 (646.1/㎕),1
100이상 (725.9/㎕),1
50-99 (364.1/㎕),1
25-50 (248.6/㎕),1
100이상 (1704.8/㎕),1
100이상 (1878.0/㎕),1
100이상 (19920.6/㎕),1
50-99 (435.5/㎕),1
100이상 (32134.5/㎕),1
100이상 (1391.6/㎕),1
100이상 (564.6/㎕),1
50-99 (330.4/㎕),1
100이상 (1073.6/㎕),1
10-25 (108.9/㎕),1
50-99 (459.3/㎕),1
50-99 (508.1/㎕),1
100이상 (13789.5/㎕),1
100이상 (40263.5/㎕),1
100이상 (771.2/㎕),1
100이상 (567.9/㎕),1
100이상 (945.4/㎕),1
100이상 (28040.5/㎕),1
100이상 (787.0/㎕),1
100이상 (7526.0/㎕),1
25-50 (172.9/㎕),1
100이상 (1485.2/㎕),1
100이상 (4374.9/㎕),1
100이상 (7675.4/㎕),1
10-25 (129.5/㎕),1
100이상 (3054.8/㎕),1
50-99 (279.0/㎕),1
50-99 (460.1/㎕),1
25-50 (160.6/㎕),1
25-50 (260.0/㎕),1
100이상 (2398.4/㎕),1
100이상 (992.0/㎕),1
100이상 (1476.8/㎕),1
25-50 (146.8/㎕),1
100이상 (3523.9/㎕),1
100이상 (9963.0/㎕),1
100이상 (11226.7/㎕),1
100이상 (6349.3/㎕),1
100이상 (2527.3/㎕),1
100이상 (4298.5/㎕),1
100이상 (1140.8/㎕),1
100이상 (704.1/㎕),1
25-50 (141.2/㎕),1
10-25 (127.5/㎕),1
25-50 (168.4/㎕),1
10-25 (72.6/㎕),1
25-50 (239.1/㎕),1
25-50 (233.8/㎕),1
25-50 (260.3/㎕),1
25-50 (186.8/㎕),1
50-99 (311.4/㎕),1
25-50 (155.3/㎕),1
50-99 (496.8/㎕),1
25-50 (219.5/㎕),1
25-50 (161.9/㎕),1
25-50 (151.2/㎕),1
100이상 (11762.5/㎕),1
100이상 (3567.1/㎕),1
100이상 (16265.2/㎕),1
25-50 (247.0/㎕),1
100이상 (2541.2/㎕),1
100이상 (4422.6/㎕),1
50-99 (333.5/㎕),1
10-25 (89.9/㎕),1
100이상 (1345.7/㎕),1
10-25 (129.7/㎕),1
10-25 (89.8/㎕),1
100이상 (3171.0/㎕),1
50-99 (444.0/㎕),1
100이상 (822.1/㎕),1
100이상 (3770.0/㎕),1
100이상 (2100.1/㎕),1
100이상 (10070.5/㎕),1
100이상 (6310.1/㎕),1
100이상 (20611.3/㎕),1
100이상 (4325.4/㎕),1
100이상 (1512.3/㎕),1
50-99 (280.8/㎕),1
100이상 (1009.5/㎕),1
100이상 (4463.9/㎕),1
100이상 (616.2/㎕),1
100이상 (14167.5/㎕),1
100이상 (2187.1/㎕),1
100이상 (832.4/㎕),1
25-50 (170.4/㎕),1
100이상 (2138.2/㎕),1
50-99 (458.1/㎕),1
10-25 (136.2/㎕),1
10-25 (114.1/㎕),1
10-25 (102.6/㎕),1
25-50 (151.5/㎕),1
10-25 (86.8/㎕),1
25-50 (183.3/㎕),1
50-99 (471.4/㎕),1
100이상 (811.1/㎕),1
10-25 (87.9/㎕),1
25-50 (148.2/㎕),1
50-99 (398.3/㎕),1
50-99 (415.0/㎕),1
100이상 (3376.1/㎕),1
100이상 (864.6/㎕),1
100이상 (578.3/㎕),1
25-50 (212.4/㎕),1
10-25 (80.3/㎕),1
100이상 (2997.0/㎕),1
100이상 (5099.2/㎕),1
100이상 (11121.0/㎕),1
100이상 (9369.1/㎕),1
25-50 (166.4/㎕),1
100이상 (2422.6/㎕),1
100이상 (2187.9/㎕),1
100이상 (563.8/㎕),1
100이상 (568.3/㎕),1
100이상 (1250.8/㎕),1
50-99 (341.9/㎕),1
100이상 (574.4/㎕),1
100이상 (1388.5/㎕),1
100이상 (5636.0/㎕),1
100이상 (9963.8/㎕),1
100이상 (1324.9/㎕),1
25-50 (145.7/㎕),1
50-99 (514.5/㎕),1
100이상 (783.3/㎕),1
100이상 (611.6/㎕),1
50-99 (501.0/㎕),1
100이상 (2894.9/㎕),1
100이상 (908.0/㎕),1
100이상 (4603.5/㎕),1
100이상 (1129.0/㎕),1
50-99 (432.3/㎕),1
10-25 (102.0/㎕),1
100이상 (583.6/㎕),1
50-99 (300.3/㎕),1
100이상 (958.9/㎕),1
100이상 (4558.0/㎕),1
100이상 (1590.4/㎕),1
25-50 (145.9/㎕),1
100이상 (12920.5/㎕),1
100이상 (3891.9/㎕),1
100이상 (20670.7/㎕),1
100이상 (46230.4/㎕),1
100이상 (8039.4/㎕),1
100이상 (52507.6/㎕),1
25-50 (248.5/㎕),1
25-50 (244.9/㎕),1
10-25 (61.2/㎕),1
50-99 (370.2/㎕),1
50-99 (364.3/㎕),1
50-99 (286.4/㎕),1
25-50 (185.5/㎕),1
25-50 (230.1/㎕),1
25-50 (201.4/㎕),1
25-50 (254.3/㎕),1
25-50 (187.1/㎕),1
100이상 (1899.7/㎕),1
50-99 (449.5/㎕),1
100이상 (715.4/㎕),1
50-99 (409.7/㎕),1
100이상 (1684.4/㎕),1
100이상 (564.3/㎕),1
100이상 (738.9/㎕),1
100이상 (2381.5/㎕),1
25-50 (143.9/㎕),1
50-99 (502.7/㎕),1
100이상 (5360.0/㎕),1
100이상 (1058.7/㎕),1
100이상 (2954.0/㎕),1
100이상 (1477.3/㎕),1
100이상 (740.5/㎕),1
100이상 (1721.2/㎕),1
